country,indicator,year,value
VNM,SP.POP.TOTL,2023,100352192.0
VNM,SP.POP.TOTL,2022,99680655.0
VNM,SP.POP.TOTL,2021,98935098.0
VNM,SP.POP.TOTL,2020,98079191.0
VNM,SP.POP.TOTL,2019,97173776.0
VNM,SP.POP.TOTL,2018,96237319.0
VNM,SP.POP.TOTL,2017,95176977.0
VNM,SP.POP.TOTL,2016,94000117.0
VNM,SP.POP.TOTL,2015,92823254.0
VNM,SP.POP.TOTL,2014,91679578.0
VNM,SP.POP.TOTL,2013,90573104.0
VNM,SP.POP.TOTL,2012,89510356.0
VNM,SP.POP.TOTL,2011,88468314.0
VNM,SP.POP.TOTL,2010,87455152.0
VNM,SP.POP.TOTL,2009,86460018.0
VNM,SP.POP.TOTL,2008,85175788.0
VNM,SP.POP.TOTL,2007,83633375.0
VNM,SP.POP.TOTL,2006,82167897.0
VNM,SP.POP.TOTL,2005,81088313.0
VNM,SP.POP.TOTL,2004,80338971.0
VNM,SP.POP.TOTL,2003,79563777.0
VNM,SP.POP.TOTL,2002,78772224.0
VNM,SP.POP.TOTL,2001,77969361.0
VNM,SP.POP.TOTL,2000,77154011.0
VNM,SP.POP.TOTL,1999,76287452.0
VNM,SP.POP.TOTL,1998,75299660.0
VNM,SP.POP.TOTL,1997,74226889.0
VNM,SP.POP.TOTL,1996,73156447.0
VNM,SP.POP.TOTL,1995,72049940.0
VNM,SP.POP.TOTL,1994,70854391.0
VNM,SP.POP.TOTL,1993,69586384.0
VNM,SP.POP.TOTL,1992,68260337.0
VNM,SP.POP.TOTL,1991,66891775.0
VNM,SP.POP.TOTL,1990,65504552.0
VNM,SP.POP.TOTL,1989,64147348.0
VNM,SP.POP.TOTL,1988,62843228.0
VNM,SP.POP.TOTL,1987,61584651.0
VNM,SP.POP.TOTL,1986,60347048.0
VNM,SP.POP.TOTL,1985,59060622.0
VNM,SP.POP.TOTL,1984,57706067.0
VNM,SP.POP.TOTL,1983,56337921.0
VNM,SP.POP.TOTL,1982,55011289.0
VNM,SP.POP.TOTL,1981,53738141.0
VNM,SP.POP.TOTL,1980,52490101.0
VNM,SP.POP.TOTL,1979,51378211.0
VNM,SP.POP.TOTL,1978,50249552.0
VNM,SP.POP.TOTL,1977,48954872.0
VNM,SP.POP.TOTL,1976,47684931.0
VNM,SP.POP.TOTL,1975,46482903.0
VNM,SP.POP.TOTL,1974,45413537.0
VNM,SP.POP.TOTL,1973,44409861.0
VNM,SP.POP.TOTL,1972,43429168.0
VNM,SP.POP.TOTL,1971,42449276.0
VNM,SP.POP.TOTL,1970,41475230.0
VNM,SP.POP.TOTL,1969,40582096.0
VNM,SP.POP.TOTL,1968,39734609.0
VNM,SP.POP.TOTL,1967,38895080.0
VNM,SP.POP.TOTL,1966,38024836.0
VNM,SP.POP.TOTL,1965,37129656.0
VNM,SP.POP.TOTL,1964,36201563.0
VNM,SP.POP.TOTL,1963,35249101.0
VNM,SP.POP.TOTL,1962,34288560.0
VNM,SP.POP.TOTL,1961,33409059.0
VNM,SP.POP.TOTL,1960,32531933.0
VNM,FP.CPI.TOTL.ZG,2025,3.3099931421974
VNM,FP.CPI.TOTL.ZG,2024,3.62109273885844
VNM,FP.CPI.TOTL.ZG,2023,3.25289282667662
VNM,FP.CPI.TOTL.ZG,2022,3.15650749963112
VNM,FP.CPI.TOTL.ZG,2021,1.83471554810462
VNM,FP.CPI.TOTL.ZG,2020,3.22093436652515
VNM,FP.CPI.TOTL.ZG,2019,2.79582367452244
VNM,FP.CPI.TOTL.ZG,2018,3.53962805942641
VNM,FP.CPI.TOTL.ZG,2017,3.52025688811618
VNM,FP.CPI.TOTL.ZG,2016,2.66824816969082
VNM,FP.CPI.TOTL.ZG,2015,0.631200905175685
VNM,FP.CPI.TOTL.ZG,2014,4.08455446637625
VNM,FP.CPI.TOTL.ZG,2013,6.59267475899192
VNM,FP.CPI.TOTL.ZG,2012,9.09470339557193
VNM,FP.CPI.TOTL.ZG,2011,18.6777322770706
VNM,FP.CPI.TOTL.ZG,2010,9.20746648778413
VNM,FP.CPI.TOTL.ZG,2009,6.71698269988631
VNM,FP.CPI.TOTL.ZG,2008,23.1154483474477
VNM,FP.CPI.TOTL.ZG,2007,8.34444889773847
VNM,FP.CPI.TOTL.ZG,2006,7.41801715108469
VNM,FP.CPI.TOTL.ZG,2005,8.28457243128667
VNM,FP.CPI.TOTL.ZG,2004,7.75494748709606
VNM,FP.CPI.TOTL.ZG,2003,3.23464817293925
VNM,FP.CPI.TOTL.ZG,2002,3.83082838168468
VNM,FP.CPI.TOTL.ZG,2001,-0.43154451172818
VNM,FP.CPI.TOTL.ZG,2000,-1.71033727851111
VNM,FP.CPI.TOTL.ZG,1999,4.11710235771736
VNM,FP.CPI.TOTL.ZG,1998,7.26619804400963
VNM,FP.CPI.TOTL.ZG,1997,3.20952606261375
VNM,FP.CPI.TOTL.ZG,1996,5.67499999999992
VNM,SL.UEM.TOTL.ZS,2025,1.523
VNM,SL.UEM.TOTL.ZS,2024,1.602
VNM,SL.UEM.TOTL.ZS,2023,1.645
VNM,SL.UEM.TOTL.ZS,2022,1.57
VNM,SL.UEM.TOTL.ZS,2021,2.383
VNM,SL.UEM.TOTL.ZS,2020,2.103
VNM,SL.UEM.TOTL.ZS,2019,1.681
VNM,SL.UEM.TOTL.ZS,2018,1.161
VNM,SL.UEM.TOTL.ZS,2017,1.874
VNM,SL.UEM.TOTL.ZS,2016,1.848
VNM,SL.UEM.TOTL.ZS,2015,1.848
VNM,SL.UEM.TOTL.ZS,2014,1.256
VNM,SL.UEM.TOTL.ZS,2013,1.316
VNM,SL.UEM.TOTL.ZS,2012,1.027
VNM,SL.UEM.TOTL.ZS,2011,0.999
VNM,SL.UEM.TOTL.ZS,2010,1.114
VNM,SL.UEM.TOTL.ZS,2009,1.737
VNM,SL.UEM.TOTL.ZS,2008,1.889
VNM,SL.UEM.TOTL.ZS,2007,2.026
VNM,SL.UEM.TOTL.ZS,2006,2.046
VNM,SL.UEM.TOTL.ZS,2005,2.078
VNM,SL.UEM.TOTL.ZS,2004,2.14
VNM,SL.UEM.TOTL.ZS,2003,2.25
VNM,SL.UEM.TOTL.ZS,2002,2.12
VNM,SL.UEM.TOTL.ZS,2001,2.76
VNM,SL.UEM.TOTL.ZS,2000,2.26
VNM,SL.UEM.TOTL.ZS,1999,2.33
VNM,SL.UEM.TOTL.ZS,1998,2.29
VNM,SL.UEM.TOTL.ZS,1997,2.87
VNM,SL.UEM.TOTL.ZS,1996,1.93
VNM,SL.UEM.TOTL.ZS,1995,1.955
VNM,SL.UEM.TOTL.ZS,1994,1.972
VNM,SL.UEM.TOTL.ZS,1993,2.037
VNM,SL.UEM.TOTL.ZS,1992,2.109
VNM,SL.UEM.TOTL.ZS,1991,2.14
VNM,IT.NET.USER.ZS,2024,84.15
VNM,IT.NET.USER.ZS,2023,78.08
VNM,IT.NET.USER.ZS,2022,78.58999918
VNM,IT.NET.USER.ZS,2021,74.20999985
VNM,IT.NET.USER.ZS,2020,70.30000012
VNM,IT.NET.USER.ZS,2019,68.6615802057338
VNM,IT.NET.USER.ZS,2018,69.8479286837965
VNM,IT.NET.USER.ZS,2017,58.1400000036297
VNM,IT.NET.USER.ZS,2016,53.0
VNM,IT.NET.USER.ZS,2015,45.0
VNM,IT.NET.USER.ZS,2014,41.0
VNM,IT.NET.USER.ZS,2013,38.5
VNM,IT.NET.USER.ZS,2012,36.79999924
VNM,IT.NET.USER.ZS,2011,35.07
VNM,IT.NET.USER.ZS,2010,30.65
VNM,IT.NET.USER.ZS,2009,26.55
VNM,IT.NET.USER.ZS,2008,23.92
VNM,IT.NET.USER.ZS,2007,20.7554447679753
VNM,IT.NET.USER.ZS,2006,17.2545617186662
VNM,IT.NET.USER.ZS,2005,12.7399292907031
VNM,IT.NET.USER.ZS,2004,7.64240852842363
VNM,IT.NET.USER.ZS,2003,3.78028081370641
VNM,IT.NET.USER.ZS,2002,1.85499923592581
VNM,IT.NET.USER.ZS,2001,1.26565123612317
VNM,IT.NET.USER.ZS,2000,0.254248275754934
VNM,IT.NET.USER.ZS,1999,0.129
VNM,IT.NET.USER.ZS,1998,0.0131
VNM,IT.NET.USER.ZS,1997,0.00398
VNM,IT.NET.USER.ZS,1996,0.000135
VNM,IT.NET.USER.ZS,1990,0.0
VNM,EG.ELC.ACCS.ZS,2024,100.0
VNM,EG.ELC.ACCS.ZS,2023,99.8
VNM,EG.ELC.ACCS.ZS,2022,100.0
VNM,EG.ELC.ACCS.ZS,2021,100.0
VNM,EG.ELC.ACCS.ZS,2020,99.8
VNM,EG.ELC.ACCS.ZS,2019,99.4
VNM,EG.ELC.ACCS.ZS,2018,100.0
VNM,EG.ELC.ACCS.ZS,2017,100.0
VNM,EG.ELC.ACCS.ZS,2016,99.2
VNM,EG.ELC.ACCS.ZS,2015,99.3
VNM,EG.ELC.ACCS.ZS,2014,99.2
VNM,EG.ELC.ACCS.ZS,2013,98.5
VNM,EG.ELC.ACCS.ZS,2012,97.9
VNM,EG.ELC.ACCS.ZS,2011,99.0
VNM,EG.ELC.ACCS.ZS,2010,97.4
VNM,EG.ELC.ACCS.ZS,2009,96.1
VNM,EG.ELC.ACCS.ZS,2008,93.8
VNM,EG.ELC.ACCS.ZS,2007,93.1
VNM,EG.ELC.ACCS.ZS,2006,96.0
VNM,EG.ELC.ACCS.ZS,2005,96.1
VNM,EG.ELC.ACCS.ZS,2004,91.0
VNM,EG.ELC.ACCS.ZS,2003,90.3
VNM,EG.ELC.ACCS.ZS,2002,89.1
VNM,EG.ELC.ACCS.ZS,2001,88.9
VNM,EG.ELC.ACCS.ZS,2000,88.2
VNM,EG.ELC.ACCS.ZS,1999,86.9944381713867
VNM,EG.ELC.ACCS.ZS,1998,86.1759872436523
VNM,EG.ELC.ACCS.ZS,1997,78.4
VNM,IT.NET.BBND.P2,2024,23.711259212336
VNM,IT.NET.BBND.P2,2023,22.6806675035061
VNM,IT.NET.BBND.P2,2022,21.3681380805533
VNM,IT.NET.BBND.P2,2021,19.5362327330994
VNM,IT.NET.BBND.P2,2020,17.0262915402718
VNM,IT.NET.BBND.P2,2019,15.2328957557438
VNM,IT.NET.BBND.P2,2018,13.5025072757898
VNM,IT.NET.BBND.P2,2017,11.8410316814328
VNM,IT.NET.BBND.P2,2016,9.679017739946
VNM,IT.NET.BBND.P2,2015,8.24967739226207
VNM,IT.NET.BBND.P2,2014,6.54510757019409
VNM,IT.NET.BBND.P2,2013,5.68885880294
VNM,IT.NET.BBND.P2,2012,5.33498939497012
VNM,IT.NET.BBND.P2,2011,4.33850926558858
VNM,IT.NET.BBND.P2,2010,4.19566019392431
VNM,IT.NET.BBND.P2,2009,3.71753218927158
VNM,IT.NET.BBND.P2,2008,2.40555802078403
VNM,IT.NET.BBND.P2,2007,1.54736192339482
VNM,IT.NET.BBND.P2,2006,0.628674967791862
VNM,IT.NET.BBND.P2,2005,0.25900649826073
VNM,IT.NET.BBND.P2,2004,0.0656082587863865
VNM,IT.NET.BBND.P2,2003,0.0115379137921016
VNM,IT.NET.BBND.P2,2002,0.0013659637183787
VNM,FS.AST.PRVT.GD.ZS,2022,124.961478822546
VNM,FS.AST.PRVT.GD.ZS,2021,124.282898747665
VNM,FS.AST.PRVT.GD.ZS,2020,115.525349937741
VNM,FS.AST.PRVT.GD.ZS,2019,108.031900933361
VNM,FS.AST.PRVT.GD.ZS,2018,105.275984683547
VNM,FS.AST.PRVT.GD.ZS,2017,103.972032257471
VNM,FS.AST.PRVT.GD.ZS,2016,98.8589607655139
VNM,FS.AST.PRVT.GD.ZS,2015,90.399227327709
VNM,FS.AST.PRVT.GD.ZS,2014,80.0010314902415
VNM,FS.AST.PRVT.GD.ZS,2013,77.5581108210475
VNM,FS.AST.PRVT.GD.ZS,2012,75.5493913710905
VNM,FS.AST.PRVT.GD.ZS,2011,79.9430818204467
VNM,FS.AST.PRVT.GD.ZS,2010,90.3531701049882
VNM,FS.AST.PRVT.GD.ZS,2009,103.322353769645
VNM,FS.AST.PRVT.GD.ZS,2008,82.8727709652009
VNM,FS.AST.PRVT.GD.ZS,2007,85.63968738395
VNM,FS.AST.PRVT.GD.ZS,2006,65.3595423737595
VNM,FS.AST.PRVT.GD.ZS,2005,60.4667877825079
VNM,FS.AST.PRVT.GD.ZS,2004,58.7224307884587
VNM,FS.AST.PRVT.GD.ZS,2003,48.37235081336
VNM,FS.AST.PRVT.GD.ZS,2002,43.1307744856858
VNM,FS.AST.PRVT.GD.ZS,2001,39.2903936255311
VNM,FS.AST.PRVT.GD.ZS,2000,35.2590740095008
VNM,FS.AST.PRVT.GD.ZS,1999,28.186587055123
VNM,FS.AST.PRVT.GD.ZS,1998,20.1238631421789
VNM,FS.AST.PRVT.GD.ZS,1997,19.8488411245349
VNM,FS.AST.PRVT.GD.ZS,1996,18.6700359511241
VNM,FS.AST.PRVT.GD.ZS,1995,18.4846722471733
VNM,FS.AST.PRVT.GD.ZS,1993,16.5294642729826
VNM,FS.AST.PRVT.GD.ZS,1992,13.656910216046
VNM,IC.BUS.NDNS.ZS,2024,1.99943682366206
VNM,IC.BUS.NDNS.ZS,2023,2.01834455547472
VNM,IC.BUS.NDNS.ZS,2022,1.81144358153395
VNM,IC.BUS.NDNS.ZS,2021,1.40256324262775
VNM,IC.BUS.NDNS.ZS,2020,1.67039724098331
VNM,IC.BUS.NDNS.ZS,2019,1.67974902463351
VNM,IC.BUS.NDNS.ZS,2018,1.62360260337604
VNM,IC.BUS.NDNS.ZS,2017,1.56422509249009
VNM,IC.BUS.NDNS.ZS,2016,1.34164432116009
VNM,IC.BUS.NDNS.ZS,2015,1.14330533215942
VNM,IC.BUS.NDNS.ZS,2014,0.89027090505136
VNM,IC.BUS.NDNS.ZS,2013,0.89039627767917
VNM,IC.BUS.NDNS.ZS,2012,0.821198656284891
VNM,IC.BUS.NDNS.ZS,2011,0.887733231008498
VNM,NE.TRD.GNFS.ZS,2025,190.336808817292
VNM,NE.TRD.GNFS.ZS,2024,173.885260216071
VNM,NE.TRD.GNFS.ZS,2023,164.995585455876
VNM,NE.TRD.GNFS.ZS,2022,183.153619147836
VNM,NE.TRD.GNFS.ZS,2021,186.675832836814
VNM,NE.TRD.GNFS.ZS,2020,163.245862814935
VNM,NE.TRD.GNFS.ZS,2019,164.704215031408
VNM,NE.TRD.GNFS.ZS,2018,164.663936775893
VNM,NE.TRD.GNFS.ZS,2017,160.98008365887
VNM,NE.TRD.GNFS.ZS,2016,145.409507973118
VNM,NE.TRD.GNFS.ZS,2015,144.914228195237
VNM,NE.TRD.GNFS.ZS,2014,135.410521454361
VNM,NE.TRD.GNFS.ZS,2013,130.846354866743
VNM,NE.TRD.GNFS.ZS,2012,123.224116745985
VNM,NE.TRD.GNFS.ZS,2011,125.260577940829
VNM,NE.TRD.GNFS.ZS,2010,113.977687539714
VNM,NE.TRD.GNFS.ZS,2009,134.706317721758
VNM,NE.TRD.GNFS.ZS,2008,154.317479627758
VNM,NE.TRD.GNFS.ZS,2007,154.605383996554
VNM,NE.TRD.GNFS.ZS,2006,138.313621869598
VNM,NE.TRD.GNFS.ZS,2005,130.714846045026
VNM,NE.TRD.GNFS.ZS,2004,133.016497868747
VNM,NE.TRD.GNFS.ZS,2003,124.327954439125
VNM,NE.TRD.GNFS.ZS,2002,116.696868652499
VNM,NE.TRD.GNFS.ZS,2001,111.955937998525
VNM,NE.TRD.GNFS.ZS,2000,111.417094419512
VNM,NE.TRD.GNFS.ZS,1999,102.787406603958
VNM,NE.TRD.GNFS.ZS,1998,97.0012485118429
VNM,NE.TRD.GNFS.ZS,1997,94.3444840684516
VNM,NE.TRD.GNFS.ZS,1996,92.7057468018939
VNM,NE.TRD.GNFS.ZS,1995,74.7212659206088
VNM,NE.TRD.GNFS.ZS,1994,77.4731979426888
VNM,NE.TRD.GNFS.ZS,1993,66.2122671512498
VNM,NE.TRD.GNFS.ZS,1992,73.5768851264792
VNM,NE.TRD.GNFS.ZS,1991,66.9469523941752
VNM,NE.TRD.GNFS.ZS,1990,81.315697940889
VNM,NE.TRD.GNFS.ZS,1989,57.9044621549852
VNM,NE.TRD.GNFS.ZS,1988,18.9504870869001
VNM,NE.TRD.GNFS.ZS,1987,20.7986065749129
VNM,NE.TRD.GNFS.ZS,1986,23.2186943238731
VNM,BX.KLT.DINV.WD.GD.ZS,2024,4.23450755062236
VNM,BX.KLT.DINV.WD.GD.ZS,2023,4.26458856546888
VNM,BX.KLT.DINV.WD.GD.ZS,2022,4.32947308910883
VNM,BX.KLT.DINV.WD.GD.ZS,2021,4.27314566190187
VNM,BX.KLT.DINV.WD.GD.ZS,2020,4.55836196782424
VNM,BX.KLT.DINV.WD.GD.ZS,2019,4.821074861051
VNM,BX.KLT.DINV.WD.GD.ZS,2018,4.99828319622328
VNM,BX.KLT.DINV.WD.GD.ZS,2017,5.01148721749681
VNM,BX.KLT.DINV.WD.GD.ZS,2016,4.90089302916746
VNM,BX.KLT.DINV.WD.GD.ZS,2015,4.93190773329022
VNM,BX.KLT.DINV.WD.GD.ZS,2014,3.94086189051961
VNM,BX.KLT.DINV.WD.GD.ZS,2013,4.16454517277325
VNM,BX.KLT.DINV.WD.GD.ZS,2012,4.27832287681174
VNM,BX.KLT.DINV.WD.GD.ZS,2011,4.30487434902161
VNM,BX.KLT.DINV.WD.GD.ZS,2010,5.4347392933443
VNM,BX.KLT.DINV.WD.GD.ZS,2009,7.16881988884276
VNM,BX.KLT.DINV.WD.GD.ZS,2008,9.6630390545572
VNM,BX.KLT.DINV.WD.GD.ZS,2007,8.65471771434805
VNM,BX.KLT.DINV.WD.GD.ZS,2006,3.61600090432522
VNM,BX.KLT.DINV.WD.GD.ZS,2005,3.39040363930871
VNM,BX.KLT.DINV.WD.GD.ZS,2004,3.54408107288199
VNM,BX.KLT.DINV.WD.GD.ZS,2003,3.66601229989583
VNM,BX.KLT.DINV.WD.GD.ZS,2002,3.99268705133996
VNM,BX.KLT.DINV.WD.GD.ZS,2001,3.97733545270572
VNM,BX.KLT.DINV.WD.GD.ZS,2000,4.16392407955693
VNM,BX.KLT.DINV.WD.GD.ZS,1999,4.92266345680124
VNM,BX.KLT.DINV.WD.GD.ZS,1998,6.14121440264586
VNM,BX.KLT.DINV.WD.GD.ZS,1997,8.2700967582097
VNM,BX.KLT.DINV.WD.GD.ZS,1996,9.71308063712156
VNM,BX.KLT.DINV.WD.GD.ZS,1995,8.58596585460392
VNM,BX.KLT.DINV.WD.GD.ZS,1994,11.9394828586715
VNM,BX.KLT.DINV.WD.GD.ZS,1993,7.02759252660212
VNM,BX.KLT.DINV.WD.GD.ZS,1992,4.80334781572863
VNM,BX.KLT.DINV.WD.GD.ZS,1991,3.90279682064747
VNM,BX.KLT.DINV.WD.GD.ZS,1990,2.78132276010011
VNM,BX.KLT.DINV.WD.GD.ZS,1989,0.0646719015911437
VNM,BX.KLT.DINV.WD.GD.ZS,1988,0.030207899995773
VNM,BX.KLT.DINV.WD.GD.ZS,1987,0.0282712448214878
VNM,BX.KLT.DINV.WD.GD.ZS,1986,0.00015187979966611
VNM,BX.KLT.DINV.WD.GD.ZS,1985,-0.000567589726125444
THA,NY.GDP.MKTP.KD.ZG,2025,2.44247444990198
THA,NY.GDP.MKTP.KD.ZG,2024,2.94859986593323
THA,NY.GDP.MKTP.KD.ZG,2023,2.24883437970568
THA,NY.GDP.MKTP.KD.ZG,2022,2.63784213566305
THA,NY.GDP.MKTP.KD.ZG,2021,1.55858232076893
THA,NY.GDP.MKTP.KD.ZG,2020,-6.09306312966953
THA,NY.GDP.MKTP.KD.ZG,2019,2.11455779628278
THA,NY.GDP.MKTP.KD.ZG,2018,4.22287028746071
THA,NY.GDP.MKTP.KD.ZG,2017,4.1776810321001
THA,NY.GDP.MKTP.KD.ZG,2016,3.43515771692182
THA,NY.GDP.MKTP.KD.ZG,2015,3.13404724911635
THA,NY.GDP.MKTP.KD.ZG,2014,0.984468863619426
THA,NY.GDP.MKTP.KD.ZG,2013,2.68749556320556
THA,NY.GDP.MKTP.KD.ZG,2012,7.24279620249642
THA,NY.GDP.MKTP.KD.ZG,2011,0.840132083053334
THA,NY.GDP.MKTP.KD.ZG,2010,7.51339053261624
THA,NY.GDP.MKTP.KD.ZG,2009,-0.690618232300579
THA,NY.GDP.MKTP.KD.ZG,2008,1.72569884866334
THA,NY.GDP.MKTP.KD.ZG,2007,5.43515169050809
THA,NY.GDP.MKTP.KD.ZG,2006,4.96781089246107
THA,NY.GDP.MKTP.KD.ZG,2005,4.18763842884337
THA,NY.GDP.MKTP.KD.ZG,2004,6.28934214285795
THA,NY.GDP.MKTP.KD.ZG,2003,7.18924330340971
THA,NY.GDP.MKTP.KD.ZG,2002,6.14903605210036
THA,NY.GDP.MKTP.KD.ZG,2001,3.44424900968372
THA,NY.GDP.MKTP.KD.ZG,2000,4.45524704335014
THA,NY.GDP.MKTP.KD.ZG,1999,4.57230775115542
THA,NY.GDP.MKTP.KD.ZG,1998,-7.63403528600102
THA,NY.GDP.MKTP.KD.ZG,1997,-2.75357515314082
THA,NY.GDP.MKTP.KD.ZG,1996,5.65194446499471
THA,NY.GDP.MKTP.KD.ZG,1995,8.12031534625378
THA,NY.GDP.MKTP.KD.ZG,1994,7.99702466720433
THA,NY.GDP.MKTP.KD.ZG,1993,8.25191591524627
THA,NY.GDP.MKTP.KD.ZG,1992,8.08338802345332
THA,NY.GDP.MKTP.KD.ZG,1991,8.5582603212423
THA,NY.GDP.MKTP.KD.ZG,1990,11.1671634446293
THA,NY.GDP.MKTP.KD.ZG,1989,12.1905059866109
THA,NY.GDP.MKTP.KD.ZG,1988,13.2881140717644
THA,NY.GDP.MKTP.KD.ZG,1987,9.5189460221079
THA,NY.GDP.MKTP.KD.ZG,1986,5.53382776724771
THA,NY.GDP.MKTP.KD.ZG,1985,4.64724035659331
THA,NY.GDP.MKTP.KD.ZG,1984,5.75243025148993
THA,NY.GDP.MKTP.KD.ZG,1983,5.58420246919084
THA,NY.GDP.MKTP.KD.ZG,1982,5.35234875066743
THA,NY.GDP.MKTP.KD.ZG,1981,5.90686776303639
THA,NY.GDP.MKTP.KD.ZG,1980,5.17354100571934
THA,NY.GDP.MKTP.KD.ZG,1979,5.37176651254237
THA,NY.GDP.MKTP.KD.ZG,1978,10.2957465349385
THA,NY.GDP.MKTP.KD.ZG,1977,9.84346323531113
THA,NY.GDP.MKTP.KD.ZG,1976,9.32681108178437
THA,NY.GDP.MKTP.KD.ZG,1975,4.97040522766497
THA,NY.GDP.MKTP.KD.ZG,1974,4.46625338575453
THA,NY.GDP.MKTP.KD.ZG,1973,10.2364330148798
THA,NY.GDP.MKTP.KD.ZG,1972,4.27850803861051
THA,NY.GDP.MKTP.KD.ZG,1971,4.89537376024299
THA,NY.GDP.MKTP.KD.ZG,1970,11.4079490662098
THA,NY.GDP.MKTP.KD.ZG,1969,6.55065988587748
THA,NY.GDP.MKTP.KD.ZG,1968,8.12227025554289
THA,NY.GDP.MKTP.KD.ZG,1967,8.61598233328198
THA,NY.GDP.MKTP.KD.ZG,1966,11.1225184946389
THA,NY.GDP.MKTP.KD.ZG,1965,8.18166153767717
THA,NY.GDP.MKTP.KD.ZG,1964,6.83099614370542
THA,NY.GDP.MKTP.KD.ZG,1963,7.99983078698784
THA,NY.GDP.MKTP.KD.ZG,1962,7.55425444784086
THA,NY.GDP.MKTP.KD.ZG,1961,5.36214630168787
THA,NY.GDP.PCAP.CD,2025,8056.56359761558
THA,NY.GDP.PCAP.CD,2024,7386.63615126055
THA,NY.GDP.PCAP.CD,2023,7210.54130832685
THA,NY.GDP.PCAP.CD,2022,6910.00995211206
THA,NY.GDP.PCAP.CD,2021,7055.18760721422
THA,NY.GDP.PCAP.CD,2020,6983.03412836245
THA,NY.GDP.PCAP.CD,2019,7605.69657797759
THA,NY.GDP.PCAP.CD,2018,7099.77650081458
THA,NY.GDP.PCAP.CD,2017,6413.09182530343
THA,NY.GDP.PCAP.CD,2016,5833.57715617098
THA,NY.GDP.PCAP.CD,2015,5688.85335397884
THA,NY.GDP.PCAP.CD,2014,5801.1978916205
THA,NY.GDP.PCAP.CD,2013,6018.08244729255
THA,NY.GDP.PCAP.CD,2012,5725.52802835463
THA,NY.GDP.PCAP.CD,2011,5373.6232832898
THA,NY.GDP.PCAP.CD,2010,4973.86288823778
THA,NY.GDP.PCAP.CD,2009,4135.43986952819
THA,NY.GDP.PCAP.CD,2008,4309.13509292986
THA,NY.GDP.PCAP.CD,2007,3918.52817434581
THA,NY.GDP.PCAP.CD,2006,3331.32043511773
THA,NY.GDP.PCAP.CD,2005,2867.70383436062
THA,NY.GDP.PCAP.CD,2004,2641.56268717857
THA,NY.GDP.PCAP.CD,2003,2347.54001286066
THA,NY.GDP.PCAP.CD,2002,2089.75183111554
THA,NY.GDP.PCAP.CD,2001,1889.93432467144
THA,NY.GDP.PCAP.CD,2000,2005.97694514234
THA,NY.GDP.PCAP.CD,1999,2033.24490520569
THA,NY.GDP.PCAP.CD,1998,1847.70379269771
THA,NY.GDP.PCAP.CD,1997,2473.14096982086
THA,NY.GDP.PCAP.CD,1996,3054.65690806473
THA,NY.GDP.PCAP.CD,1995,2864.36515719866
THA,NY.GDP.PCAP.CD,1994,2517.70732641683
THA,NY.GDP.PCAP.CD,1993,2245.13688708983
THA,NY.GDP.PCAP.CD,1992,1971.60879910694
THA,NY.GDP.PCAP.CD,1991,1765.62267359529
THA,NY.GDP.PCAP.CD,1990,1559.11209344755
THA,NY.GDP.PCAP.CD,1989,1341.72978395303
THA,NY.GDP.PCAP.CD,1988,1164.20096229495
THA,NY.GDP.PCAP.CD,1987,970.452522513385
THA,NY.GDP.PCAP.CD,1986,842.098436226451
THA,NY.GDP.PCAP.CD,1985,773.823923674613
THA,NY.GDP.PCAP.CD,1984,846.934168430884
THA,NY.GDP.PCAP.CD,1983,826.932302137698
THA,NY.GDP.PCAP.CD,1982,770.398953205891
THA,NY.GDP.PCAP.CD,1981,748.156726132308
THA,NY.GDP.PCAP.CD,1980,708.729450091584
THA,NY.GDP.PCAP.CD,1979,612.08876018577
THA,NY.GDP.PCAP.CD,1978,548.233113208345
THA,NY.GDP.PCAP.CD,1977,461.659141640678
THA,NY.GDP.PCAP.CD,1976,405.408734060752
THA,NY.GDP.PCAP.CD,1975,363.526350179478
THA,NY.GDP.PCAP.CD,1974,342.978897633446
THA,NY.GDP.PCAP.CD,1973,278.285062967675
THA,NY.GDP.PCAP.CD,1972,215.582022917854
THA,NY.GDP.PCAP.CD,1971,199.662201986255
THA,NY.GDP.PCAP.CD,1970,197.097903475424
THA,NY.GDP.PCAP.CD,1969,191.438734515692
THA,NY.GDP.PCAP.CD,1968,178.839752885801
THA,NY.GDP.PCAP.CD,1967,170.666971518706
THA,NY.GDP.PCAP.CD,1966,164.533414431069
THA,NY.GDP.PCAP.CD,1965,140.899873696781
THA,NY.GDP.PCAP.CD,1964,128.642226903734
THA,NY.GDP.PCAP.CD,1963,120.658598748696
THA,NY.GDP.PCAP.CD,1962,116.179493337844
THA,NY.GDP.PCAP.CD,1961,109.728794269464
THA,NY.GDP.PCAP.CD,1960,102.814571454958
THA,SP.POP.TOTL,2025,71619863.0
THA,SP.POP.TOTL,2024,71668011.0
THA,SP.POP.TOTL,2023,71702435.0
THA,SP.POP.TOTL,2022,71735329.0
THA,SP.POP.TOTL,2021,71727332.0
THA,SP.POP.TOTL,2020,71641484.0
THA,SP.POP.TOTL,2019,71522271.0
THA,SP.POP.TOTL,2018,71376079.0
THA,SP.POP.TOTL,2017,71160187.0
THA,SP.POP.TOTL,2016,70859841.0
THA,SP.POP.TOTL,2015,70540795.0
THA,SP.POP.TOTL,2014,70216367.0
